"X10RR[1,3]","X10RR[3,3]",Delta_chisquare
1.9000000000000048,2.8000000000000056,11457.366070583175
1.9000000000000048,2.9000000000000057,12084.784786252905
1.9000000000000048,3.0000000000000058,12782.778315332802
1.9000000000000048,3.100000000000006,13557.291245811066
1.9000000000000048,3.200000000000006,14414.696678957553
1.9000000000000048,3.300000000000006,15361.835467842033
1.9000000000000048,3.400000000000006,16406.05945356386
2.000000000000005,-3.5,23403.009371190972
2.000000000000005,-3.4,22019.242934949798
2.000000000000005,-3.3,20760.095585877367
2.000000000000005,-3.1999999999999997,19616.525371776384
2.000000000000005,-3.0999999999999996,18580.082604697745
2.000000000000005,-2.9999999999999996,17642.862364624954
2.000000000000005,-2.8999999999999995,16797.461263244535
2.000000000000005,-2.7999999999999994,16036.938205427725
2.000000000000005,-2.6999999999999993,15354.778894378496
2.000000000000005,-2.599999999999999,14744.863834732148
2.000000000000005,-2.499999999999999,14201.439596218015
2.000000000000005,-2.399999999999999,13719.093108829236
2.000000000000005,-2.299999999999999,13292.728768771954
2.000000000000005,-2.199999999999999,12917.5481427955
2.000000000000005,-2.0999999999999988,12589.032066834587
2.000000000000005,-1.9999999999999987,12302.924943223852
2.000000000000005,-1.8999999999999986,12055.221049074426
2.000000000000005,-1.7999999999999985,11842.152676731543
2.000000000000005,-1.6999999999999984,11660.179935561588
2.000000000000005,-1.5999999999999983,11505.982052646303
2.000000000000005,-1.4999999999999982,11376.45001829122
2.000000000000005,-1.3999999999999981,11268.680430584733
2.000000000000005,-1.299999999999998,11179.970401573593
2.000000000000005,-1.199999999999998,11107.813395949936
2.000000000000005,-1.0999999999999979,11049.895881474287
2.000000000000005,-0.9999999999999978,11004.09467868838
2.000000000000005,-0.8999999999999977,10968.474905800924
2.000000000000005,-0.7999999999999976,10941.288422958847
2.000000000000005,-0.6999999999999975,10920.972688445825
2.000000000000005,-0.5999999999999974,10906.149947679362
2.000000000000005,-0.49999999999999734,10895.626684206889
2.000000000000005,-0.39999999999999725,10888.393270230854
2.000000000000005,-0.29999999999999716,10883.623762521978
2.000000000000005,-0.19999999999999707,10880.675797909318
2.000000000000005,-0.09999999999999698,10879.09055086503
2.000000000000005,3.1086244689504383e-15,10878.592724031156
2.000000000000005,0.1000000000000032,10879.09055086503
2.000000000000005,0.2000000000000033,10880.675797909318
2.000000000000005,0.3000000000000034,10883.623762521978
2.000000000000005,0.40000000000000346,10888.393270230854
2.000000000000005,0.5000000000000036,10895.626684206889
2.000000000000005,0.6000000000000036,10906.149947679362
2.000000000000005,0.7000000000000037,10920.972688445827
2.000000000000005,0.8000000000000038,10941.288422958847
2.000000000000005,0.9000000000000039,10968.474905800926
2.000000000000005,1.000000000000004,11004.094678688381
2.000000000000005,1.100000000000004,11049.89588147429
2.000000000000005,1.2000000000000042,11107.81339594994
2.000000000000005,1.3000000000000043,11179.970401573599
2.000000000000005,1.4000000000000044,11268.680430584738
2.000000000000005,1.5000000000000044,11376.450018291227
2.000000000000005,1.6000000000000045,11505.982052646312
2.000000000000005,1.7000000000000046,11660.179935561599
2.000000000000005,1.8000000000000047,11842.152676731555
2.000000000000005,1.9000000000000048,12055.22104907444
2.000000000000005,2.000000000000005,12302.924943223868
2.000000000000005,2.100000000000005,12589.032066834605
2.000000000000005,2.200000000000005,12917.548142795522
2.000000000000005,2.300000000000005,13292.728768771978
2.000000000000005,2.4000000000000052,13719.093108829264
2.000000000000005,2.5000000000000053,14201.439596218046
2.000000000000005,2.6000000000000054,14744.863834732185
2.000000000000005,2.7000000000000055,15354.778894378536
2.000000000000005,2.8000000000000056,16036.938205427768
2.000000000000005,2.9000000000000057,16797.461263244586
2.000000000000005,3.0000000000000058,17642.862364625013
2.000000000000005,3.100000000000006,18580.082604697804
2.000000000000005,3.200000000000006,19616.52537177645
2.000000000000005,3.300000000000006,20760.09558587744
2.000000000000005,3.400000000000006,22019.242934949885
2.100000000000005,-3.5,31149.81471014592
2.100000000000005,-3.4,29493.918042798978
2.100000000000005,-3.3,27985.428473424625
2.100000000000005,-3.1999999999999997,26613.98932823575
2.100000000000005,-3.0999999999999996,25369.875443113993
2.100000000000005,-2.9999999999999996,24243.945667294218
2.100000000000005,-2.8999999999999995,23227.59962713486
2.100000000000005,-2.7999999999999994,22312.738487599694
2.100000000000005,-2.6999999999999993,21491.729457405818
2.100000000000005,-2.599999999999999,20757.37379212225
2.100000000000005,-2.499999999999999,20102.87805783261
2.100000000000005,-2.399999999999999,19521.828426304957
2.100000000000005,-2.299999999999999,19008.16778094091
2.100000000000005,-2.199999999999999,18556.175421105883
2.100000000000005,-2.0999999999999988,18160.44916077127
2.100000000000005,-1.9999999999999987,17815.889625728974
2.100000000000005,-1.8999999999999986,17517.68656196798
2.100000000000005,-1.7999999999999985,17261.306976131975
2.100000000000005,-1.6999999999999984,17042.484937306384
2.100000000000005,-1.5999999999999983,16857.212877712594
2.100000000000005,-1.4999999999999982,16701.73423821636
2.100000000000005,-1.3999999999999981,16572.537312886892
2.100000000000005,-1.299999999999998,16466.350155172357
2.100000000000005,-1.199999999999998,16380.136416586898
2.100000000000005,-1.0999999999999979,16311.091997133632
2.100000000000005,-0.9999999999999978,16256.642395017485
2.100000000000005,-0.8999999999999977,16214.440651530951
2.100000000000005,-0.7999999999999976,16182.365795325322
2.100000000000005,-0.6999999999999975,16158.521698609251
2.100000000000005,-0.5999999999999974,16141.23626614579
2.100000000000005,-0.49999999999999734,16129.06088624853
2.100000000000005,-0.39999999999999725,16120.770081306653
2.100000000000005,-0.29999999999999716,16115.361303698222
2.100000000000005,-0.19999999999999707,16112.054831280218
2.100000000000005,-0.09999999999999698,16110.293724973317
2.100000000000005,3.1086244689504383e-15,16109.743819288668
2.100000000000005,0.1000000000000032,16110.293724973317
2.100000000000005,0.2000000000000033,16112.054831280218
2.100000000000005,0.3000000000000034,16115.361303698222
2.100000000000005,0.40000000000000346,16120.770081306657
2.100000000000005,0.5000000000000036,16129.06088624853
2.100000000000005,0.6000000000000036,16141.236266145794
2.100000000000005,0.7000000000000037,16158.521698609251
2.100000000000005,0.8000000000000038,16182.365795325326
2.100000000000005,0.9000000000000039,16214.440651530951
2.100000000000005,1.000000000000004,16256.642395017489
2.100000000000005,1.100000000000004,16311.091997133635
2.100000000000005,1.2000000000000042,16380.136416586902
2.100000000000005,1.3000000000000043,16466.350155172364
2.100000000000005,1.4000000000000044,16572.5373128869
2.100000000000005,1.5000000000000044,16701.734238216366
2.100000000000005,1.6000000000000045,16857.212877712605
2.100000000000005,1.7000000000000046,17042.4849373064
2.100000000000005,1.8000000000000047,17261.30697613199
2.100000000000005,1.9000000000000048,17517.686561967996
2.100000000000005,2.000000000000005,17815.889625728993
2.100000000000005,2.100000000000005,18160.449160771295
2.100000000000005,2.200000000000005,18556.175421105912
2.100000000000005,2.300000000000005,19008.167780940938
2.100000000000005,2.4000000000000052,19521.82842630499
2.100000000000005,2.5000000000000053,20102.878057832648
2.100000000000005,2.6000000000000054,20757.37379212229
2.100000000000005,2.7000000000000055,21491.729457405865
2.100000000000005,2.8000000000000056,22312.738487599745
2.100000000000005,2.9000000000000057,23227.59962713492
2.100000000000005,3.0000000000000058,24243.945667294283
2.100000000000005,3.100000000000006,25369.87544311407
2.100000000000005,3.200000000000006,26613.989328235835
2.100000000000005,3.300000000000006,27985.428473424712
2.100000000000005,3.400000000000006,29493.918042799072
2.200000000000005,-3.5,41363.84520357258
2.200000000000005,-3.4,39394.40171396171
2.200000000000005,-3.3,37598.64149543262
2.200000000000005,-3.1999999999999997,35964.69129836697
2.200000000000005,-3.0999999999999996,34481.354653735514
2.200000000000005,-2.9999999999999996,33138.06437678259
2.200000000000005,-2.8999999999999995,31924.839330796432
2.200000000000005,-2.7999999999999994,30832.245188590943
2.200000000000005,-2.6999999999999993,29851.35893765368
2.200000000000005,-2.599999999999999,28973.736883244463
2.200000000000005,-2.499999999999999,28191.38591205805
2.200000000000005,-2.399999999999999,27496.737787393962
2.200000000000005,-2.299999999999999,26882.626255105624
2.200000000000005,-2.199999999999999,26342.266747930586
2.200000000000005,-2.0999999999999988,25869.238484132715
2.200000000000005,-1.9999999999999987,25457.46876471672
2.200000000000005,-1.8999999999999986,25101.219281804722
2.200000000000005,-1.7999999999999985,24795.074259093893
2.200000000000005,-1.6999999999999984,24533.93025364347
2.200000000000005,-1.5999999999999983,24312.98745656897
2.200000000000005,-1.4999999999999982,24127.742338550637
2.200000000000005,-1.3999999999999981,23973.981494392498
2.200000000000005,-1.299999999999998,23847.776549197868
2.200000000000005,-1.199999999999998,23745.47999705636
2.200000000000005,-1.0999999999999979,23663.72185146693
2.200000000000005,-0.9999999999999978,23599.406995050642
2.200000000000005,-0.8999999999999977,23549.713124436475
2.200000000000005,-0.7999999999999976,23512.089194532557
2.200000000000005,-0.6999999999999975,23484.25427472468
2.200000000000005,-0.5999999999999974,23464.1967378734
2.200000000000005,-0.49999999999999734,23450.173711310123
2.200000000000005,-0.39999999999999725,23440.7107273622
2.200000000000005,-0.29999999999999716,23434.601519266183
2.200000000000005,-0.19999999999999707,23430.907916657878
2.200000000000005,-0.09999999999999698,23428.959803157133
2.200000000000005,3.1086244689504383e-15,23428.355106894593
2.200000000000005,0.1000000000000032,23428.959803157133
2.200000000000005,0.2000000000000033,23430.907916657878
2.200000000000005,0.3000000000000034,23434.601519266183
2.200000000000005,0.40000000000000346,23440.710727362202
2.200000000000005,0.5000000000000036,23450.173711310126
2.200000000000005,0.6000000000000036,23464.1967378734
2.200000000000005,0.7000000000000037,23484.254274724684
2.200000000000005,0.8000000000000038,23512.08919453256
2.200000000000005,0.9000000000000039,23549.71312443648
2.200000000000005,1.000000000000004,23599.406995050645
2.200000000000005,1.100000000000004,23663.721851466933
2.200000000000005,1.2000000000000042,23745.47999705637
2.200000000000005,1.3000000000000043,23847.776549197875
2.200000000000005,1.4000000000000044,23973.98149439251
2.200000000000005,1.5000000000000044,24127.742338550648
2.200000000000005,1.6000000000000045,24312.987456568982
2.200000000000005,1.7000000000000046,24533.930253643484
2.200000000000005,1.8000000000000047,24795.07425909391
2.200000000000005,1.9000000000000048,25101.219281804744
2.200000000000005,2.000000000000005,25457.46876471674
2.200000000000005,2.100000000000005,25869.238484132744
2.200000000000005,2.200000000000005,26342.26674793062
2.200000000000005,2.300000000000005,26882.62625510566
2.200000000000005,2.4000000000000052,27496.737787394002
2.200000000000005,2.5000000000000053,28191.385912058096
2.200000000000005,2.6000000000000054,28973.736883244514
2.200000000000005,2.7000000000000055,29851.35893765374
2.200000000000005,2.8000000000000056,30832.245188591005
2.200000000000005,2.9000000000000057,31924.839330796505
2.200000000000005,3.0000000000000058,33138.06437678267
2.200000000000005,3.100000000000006,34481.3546537356
2.200000000000005,3.200000000000006,35964.69129836706
2.200000000000005,3.300000000000006,37598.64149543273
2.200000000000005,3.400000000000006,39394.40171396184
2.300000000000005,-3.5,54759.34271033528
2.300000000000005,-3.4,52430.91552933974
2.300000000000005,-3.3,50306.27546227219
2.300000000000005,-3.1999999999999997,48371.81115494445
2.300000000000005,-3.0999999999999996,46614.63991747595
2.300000000000005,-2.9999999999999996,45022.56022797817
2.300000000000005,-2.8999999999999995,43584.008496325
2.300000000000005,-2.7999999999999994,42288.01982563451
2.300000000000005,-2.6999999999999993,41124.192517416945
2.300000000000005,-2.599999999999999,40082.65607467327
2.300000000000005,-2.499999999999999,39154.04246555793
2.300000000000005,-2.399999999999999,38329.460418548624
2.300000000000005,-2.299999999999999,37600.472528395454
2.300000000000005,-2.199999999999999,36959.07496045115
2.300000000000005,-2.0999999999999988,36397.67954931327
2.300000000000005,-1.9999999999999987,35909.0980960387
2.300000000000005,-1.8999999999999986,35486.52867652027
2.300000000000005,-1.7999999999999985,35123.54378194433
2.300000000000005,-1.6999999999999984,34814.08012057782
2.300000000000005,-1.5999999999999983,34552.42991846246
2.300000000000005,-1.4999999999999982,34333.23356492319
2.300000000000005,-1.3999999999999981,34151.47345712725
2.300000000000005,-1.299999999999998,34002.46890625965
2.300000000000005,-1.199999999999998,33881.871976210234
2.300000000000005,-1.0999999999999979,33785.66413399665
2.300000000000005,-0.9999999999999978,33710.1535994772
2.300000000000005,-0.8999999999999977,33651.97329023657
2.300000000000005,-0.7999999999999976,33608.07926585711
2.300000000000005,-0.6999999999999975,33575.749584117344
2.300000000000005,-0.5999999999999974,33552.583489989054
2.300000000000005,-0.49999999999999734,33536.50086663338
2.300000000000005,-0.39999999999999725,33525.7418859259
2.300000000000005,-0.29999999999999716,33518.86680436991
2.300000000000005,-0.19999999999999707,33514.75585858645
2.300000000000005,-0.09999999999999698,33512.60922289912
2.300000000000005,3.1086244689504383e-15,33511.9469998608
2.300000000000005,0.1000000000000032,33512.60922289912
2.300000000000005,0.2000000000000033,33514.75585858645
2.300000000000005,0.3000000000000034,33518.86680436991
2.300000000000005,0.40000000000000346,33525.7418859259
2.300000000000005,0.5000000000000036,33536.50086663338
2.300000000000005,0.6000000000000036,33552.583489989054
2.300000000000005,0.7000000000000037,33575.74958411735
2.300000000000005,0.8000000000000038,33608.079265857115
2.300000000000005,0.9000000000000039,33651.97329023657
2.300000000000005,1.000000000000004,33710.153599477206
2.300000000000005,1.100000000000004,33785.66413399666
2.300000000000005,1.2000000000000042,33881.87197621024
2.300000000000005,1.3000000000000043,34002.46890625966
2.300000000000005,1.4000000000000044,34151.47345712726
2.300000000000005,1.5000000000000044,34333.233564923205
2.300000000000005,1.6000000000000045,34552.429918462476
2.300000000000005,1.7000000000000046,34814.08012057784
2.300000000000005,1.8000000000000047,35123.543781944354
2.300000000000005,1.9000000000000048,35486.5286765203
2.300000000000005,2.000000000000005,35909.09809603873
2.300000000000005,2.100000000000005,36397.6795493133
2.300000000000005,2.200000000000005,36959.07496045119
2.300000000000005,2.300000000000005,37600.4725283955
2.300000000000005,2.4000000000000052,38329.46041854867
2.300000000000005,2.5000000000000053,39154.042465557985
2.300000000000005,2.6000000000000054,40082.65607467333
2.300000000000005,2.7000000000000055,41124.19251741701
2.300000000000005,2.8000000000000056,42288.01982563458
2.300000000000005,2.9000000000000057,43584.008496325085
2.300000000000005,3.0000000000000058,45022.56022797826
2.300000000000005,3.100000000000006,46614.63991747606
2.300000000000005,3.200000000000006,48371.81115494457
2.300000000000005,3.300000000000006,50306.27546227231
2.300000000000005,3.400000000000006,52430.91552933988
2.4000000000000052,-3.5,72226.32197553027
2.4000000000000052,-3.4,69489.266966394
2.4000000000000052,-3.3,66990.28588224406
2.4000000000000052,-3.1999999999999997,64713.78714599365
2.4000000000000052,-3.0999999999999996,62644.96695599481
2.4000000000000052,-2.9999999999999996,60769.76178972299
2.4000000000000052,-2.8999999999999995,59074.80516754735
2.4000000000000052,-2.7999999999999994,57547.38841421251
2.4000000000000052,-2.6999999999999993,56175.42516398658
2.4000000000000052,-2.599999999999999,54947.419363759705
2.4000000000000052,-2.499999999999999,53852.436536706795
2.4000000000000052,-2.399999999999999,52880.078077457314
2.4000000000000052,-2.299999999999999,52020.45835804445
2.4000000000000052,-2.199999999999999,51264.18443223532
2.4000000000000052,-2.0999999999999988,50602.338134173144
2.4000000000000052,-1.9999999999999987,50026.460375591814
2.4000000000000052,-1.8999999999999986,49528.53745419243
2.4000000000000052,-1.7999999999999985,49100.989194100956
2.4000000000000052,-1.6999999999999984,48736.65874765521
2.4000000000000052,-1.5999999999999983,48428.80389609911
2.4000000000000052,-1.4999999999999982,48171.089695091105
2.4000000000000052,-1.3999999999999981,47957.58231926322
2.4000000000000052,-1.299999999999998,47782.74396839661
2.4000000000000052,-1.199999999999998,47641.42870610849
2.4000000000000052,-1.0999999999999979,47528.879110275244
2.4000000000000052,-0.9999999999999978,47440.72362274517
2.4000000000000052,-0.8999999999999977,47372.97449422429
2.4000000000000052,-0.7999999999999976,47322.02622854757
2.4000000000000052,-0.6999999999999975,47284.65443887746
2.4000000000000052,-0.5999999999999974,47258.01503670096
2.4000000000000052,-0.49999999999999734,47239.64368282575
2.4000000000000052,-0.39999999999999725,47227.45543790524
2.4000000000000052,-0.29999999999999716,47219.74455835187
2.4000000000000052,-0.19999999999999707,47215.18439182711
2.4000000000000052,-0.09999999999999698,47212.827334826296
2.4000000000000052,3.1086244689504383e-15,47212.104823205365
2.4000000000000052,0.1000000000000032,47212.827334826296
2.4000000000000052,0.2000000000000033,47215.18439182711
2.4000000000000052,0.3000000000000034,47219.74455835187
2.4000000000000052,0.40000000000000346,47227.45543790525
2.4000000000000052,0.5000000000000036,47239.64368282575
2.4000000000000052,0.6000000000000036,47258.01503670096
2.4000000000000052,0.7000000000000037,47284.654438877464
2.4000000000000052,0.8000000000000038,47322.02622854757
2.4000000000000052,0.9000000000000039,47372.9744942243
2.4000000000000052,1.000000000000004,47440.72362274517
2.4000000000000052,1.100000000000004,47528.87911027525
2.4000000000000052,1.2000000000000042,47641.4287061085
2.4000000000000052,1.3000000000000043,47782.743968396615
2.4000000000000052,1.4000000000000044,47957.58231926324
2.4000000000000052,1.5000000000000044,48171.08969509112
2.4000000000000052,1.6000000000000045,48428.803896099125
2.4000000000000052,1.7000000000000046,48736.65874765523
2.4000000000000052,1.8000000000000047,49100.98919410098
2.4000000000000052,1.9000000000000048,49528.53745419246
2.4000000000000052,2.000000000000005,50026.46037559185
2.4000000000000052,2.100000000000005,50602.33813417319
2.4000000000000052,2.200000000000005,51264.184432235365
2.4000000000000052,2.300000000000005,52020.4583580445
2.4000000000000052,2.4000000000000052,52880.07807745737
2.4000000000000052,2.5000000000000053,53852.43653670686
2.4000000000000052,2.6000000000000054,54947.41936375978
2.4000000000000052,2.7000000000000055,56175.42516398666
2.4000000000000052,2.8000000000000056,57547.3884142126
2.4000000000000052,2.9000000000000057,59074.80516754745
2.4000000000000052,3.0000000000000058,60769.761789723096
2.4000000000000052,3.100000000000006,62644.96695599493
2.4000000000000052,3.200000000000006,64713.78714599378
2.4000000000000052,3.300000000000006,66990.2858822442
2.4000000000000052,3.400000000000006,69489.26696639416
2.5000000000000053,-3.5,94864.6022329096
2.5000000000000053,-3.4,91664.88100156859
2.5000000000000053,-3.3,88742.07456400276
2.5000000000000053,-3.1999999999999997,86078.34749721483
2.5000000000000053,-3.0999999999999996,83656.71913412127
2.5000000000000053,-2.9999999999999996,81461.0160672369
2.5000000000000053,-2.8999999999999995,79475.82891244517
2.5000000000000053,-2.7999999999999994,77686.47307047997
2.5000000000000053,-2.6999999999999993,76078.95323207356
2.5000000000000053,-2.599999999999999,74639.93138105526
2.5000000000000053,-2.499999999999999,73356.698058014
2.5000000000000053,-2.399999999999999,72217.14665546828
2.5000000000000053,-2.299999999999999,71209.75052381525
2.5000000000000053,-2.199999999999999,70323.54267566091
2.5000000000000053,-2.0999999999999988,69548.09788446229
2.5000000000000053,-1.9999999999999987,68873.51698174208
2.5000000000000053,-1.8999999999999986,68290.4131654651
2.5000000000000053,-1.7999999999999985,67789.90014049594
2.5000000000000053,-1.6999999999999984,67363.58192038603
2.5000000000000053,-1.5999999999999983,67003.54412806784
2.5000000000000053,-1.4999999999999982,66702.34664136327
2.5000000000000053,-1.3999999999999981,66453.01743754277
2.5000000000000053,-1.299999999999998,66249.04749950086
2.5000000000000053,-1.199999999999998,66084.38665444305
2.5000000000000053,-1.0999999999999979,65953.44022430896
2.5000000000000053,-0.9999999999999978,65851.06637548508
2.5000000000000053,-0.8999999999999977,65772.57406369055
2.5000000000000053,-0.7999999999999976,65713.7214782484
2.5000000000000053,-0.6999999999999975,65670.71489828407
2.5000000000000053,-0.5999999999999974,65640.20788172251
2.5000000000000053,-0.49999999999999734,65619.3007162843
2.5000000000000053,-0.39999999999999725,65605.54007001067
2.5000000000000053,-0.29999999999999716,65596.91878717681
2.5000000000000053,-0.19999999999999707,65591.8757837819
2.5000000000000053,-0.09999999999999698,65589.29600513395
2.5000000000000053,3.1086244689504383e-15,65588.51041637646
2.5000000000000053,0.1000000000000032,65589.29600513395
2.5000000000000053,0.2000000000000033,65591.8757837819
2.5000000000000053,0.3000000000000034,65596.91878717681
2.5000000000000053,0.40000000000000346,65605.54007001067
2.5000000000000053,0.5000000000000036,65619.30071628431
2.5000000000000053,0.6000000000000036,65640.20788172253
2.5000000000000053,0.7000000000000037,65670.71489828407
2.5000000000000053,0.8000000000000038,65713.7214782484
2.5000000000000053,0.9000000000000039,65772.57406369055
2.5000000000000053,1.000000000000004,65851.06637548508
2.5000000000000053,1.100000000000004,65953.44022430897
2.5000000000000053,1.2000000000000042,66084.38665444306
2.5000000000000053,1.3000000000000043,66249.04749950087
2.5000000000000053,1.4000000000000044,66453.01743754279
2.5000000000000053,1.5000000000000044,66702.34664136329
2.5000000000000053,1.6000000000000045,67003.54412806785
2.5000000000000053,1.7000000000000046,67363.58192038606
2.5000000000000053,1.8000000000000047,67789.90014049597
2.5000000000000053,1.9000000000000048,68290.41316546513
2.5000000000000053,2.000000000000005,68873.51698174213
2.5000000000000053,2.100000000000005,69548.09788446235
2.5000000000000053,2.200000000000005,70323.54267566095
2.5000000000000053,2.300000000000005,71209.75052381531
2.5000000000000053,2.4000000000000052,72217.14665546836
2.5000000000000053,2.5000000000000053,73356.69805801408
2.5000000000000053,2.6000000000000054,74639.93138105534
2.5000000000000053,2.7000000000000055,76078.95323207366
2.5000000000000053,2.8000000000000056,77686.47307048007
2.5000000000000053,2.9000000000000057,79475.82891244529
2.5000000000000053,3.0000000000000058,81461.01606723703
2.5000000000000053,3.100000000000006,83656.71913412142
2.5000000000000053,3.200000000000006,86078.34749721499
2.5000000000000053,3.300000000000006,88742.07456400293
2.5000000000000053,3.400000000000006,91664.88100156876
2.6000000000000054,-3.5,124022.59413356787
2.6000000000000054,-3.4,120301.58703897738
2.6000000000000054,-3.3,116901.27654524328
2.6000000000000054,-3.1999999999999997,113801.2973406699
2.6000000000000054,-3.0999999999999996,110982.21438854103
2.6000000000000054,-2.9999999999999996,108425.47543080435
2.6000000000000054,-2.8999999999999995,106113.36775184187
2.6000000000000054,-2.7999999999999994,104028.97893995162
2.6000000000000054,-2.6999999999999993,102156.16139249563
2.6000000000000054,-2.599999999999999,100479.5003189986
2.6000000000000054,-2.499999999999999,98984.2850048105
2.6000000000000054,-2.399999999999999,97656.48310627646
2.6000000000000054,-2.299999999999999,96482.71775668584
2.6000000000000054,-2.199999999999999,95450.24727060257
2.6000000000000054,-2.0999999999999988,94546.94724250719
2.6000000000000054,-1.9999999999999987,93761.29484401147
2.6000000000000054,-1.8999999999999986,93082.35513223501
2.6000000000000054,-1.7999999999999985,92499.76919026276
2.6000000000000054,-1.6999999999999984,92003.74392893215
2.6000000000000054,-1.5999999999999983,91585.04338752723
2.6000000000000054,-1.4999999999999982,91234.98137928717
2.6000000000000054,-1.3999999999999981,90945.41533596528
2.6000000000000054,-1.299999999999998,90708.74121400453
2.6000000000000054,-1.199999999999998,90517.88933322456
2.6000000000000054,-1.0999999999999979,90366.3210272447
2.6000000000000054,-0.9999999999999978,90248.02599319679
2.6000000000000054,-0.8999999999999977,90157.52023661092
2.6000000000000054,-0.7999999999999976,90089.84451568672
2.6000000000000054,-0.6999999999999975,90040.56319749185
2.6000000000000054,-0.5999999999999974,90005.76344695911
2.6000000000000054,-0.49999999999999734,89982.05467788251
2.6000000000000054,-0.39999999999999725,89966.56820344234
2.6000000000000054,-0.29999999999999716,89956.95703211853
2.6000000000000054,-0.19999999999999707,89951.39576318058
2.6000000000000054,-0.09999999999999698,89948.58054427241
2.6000000000000054,3.1086244689504383e-15,89947.72906193913
2.6000000000000054,0.1000000000000032,89948.58054427241
2.6000000000000054,0.2000000000000033,89951.39576318058
2.6000000000000054,0.3000000000000034,89956.95703211853
2.6000000000000054,0.40000000000000346,89966.56820344234
2.6000000000000054,0.5000000000000036,89982.05467788251
2.6000000000000054,0.6000000000000036,90005.76344695911
2.6000000000000054,0.7000000000000037,90040.56319749187
2.6000000000000054,0.8000000000000038,90089.84451568672
2.6000000000000054,0.9000000000000039,90157.52023661092
2.6000000000000054,1.000000000000004,90248.02599319679
2.6000000000000054,1.100000000000004,90366.3210272447
2.6000000000000054,1.2000000000000042,90517.88933322458
2.6000000000000054,1.3000000000000043,90708.74121400455
2.6000000000000054,1.4000000000000044,90945.4153359653
2.6000000000000054,1.5000000000000044,91234.9813792872
2.6000000000000054,1.6000000000000045,91585.04338752726
2.6000000000000054,1.7000000000000046,92003.74392893218
2.6000000000000054,1.8000000000000047,92499.7691902628
2.6000000000000054,1.9000000000000048,93082.35513223505
2.6000000000000054,2.000000000000005,93761.29484401151
2.6000000000000054,2.100000000000005,94546.94724250723
2.6000000000000054,2.200000000000005,95450.24727060263
2.6000000000000054,2.300000000000005,96482.71775668592
2.6000000000000054,2.4000000000000052,97656.48310627653
2.6000000000000054,2.5000000000000053,98984.28500481059
2.6000000000000054,2.6000000000000054,100479.5003189987
2.6000000000000054,2.7000000000000055,102156.16139249575
2.6000000000000054,2.8000000000000056,104028.97893995175
2.6000000000000054,2.9000000000000057,106113.36775184202
2.6000000000000054,3.0000000000000058,108425.4754308045
2.6000000000000054,3.100000000000006,110982.2143885412
2.6000000000000054,3.200000000000006,113801.29734067009
2.6000000000000054,3.300000000000006,116901.27654524348
2.6000000000000054,3.400000000000006,120301.5870389776
2.7000000000000055,-3.5,161341.26497618735
2.7000000000000055,-3.4,157035.58414064933
2.7000000000000055,-3.3,153099.7253229463
2.7000000000000055,-3.1999999999999997,149510.48394502755
2.7000000000000055,-3.0999999999999996,146245.67045804134
2.7000000000000055,-2.9999999999999996,143284.0628460195
2.7000000000000055,-2.8999999999999995,140605.36338964765
2.7000000000000055,-2.7999999999999994,138190.15942774704
2.7000000000000055,-2.6999999999999993,136019.88786242242
2.7000000000000055,-2.599999999999999,134076.80316216082
2.7000000000000055,-2.499999999999999,132343.948625494
2.7000000000000055,-2.399999999999999,130805.13067616847
2.7000000000000055,-2.299999999999999,129444.89596909466
2.7000000000000055,-2.199999999999999,128248.51109467696
2.7000000000000055,-2.0999999999999988,127201.94467745592
2.7000000000000055,-1.9999999999999987,126291.85167332298
2.7000000000000055,-1.8999999999999986,125505.55967789688
2.7000000000000055,-1.7999999999999985,124831.0570669813
2.7000000000000055,-1.6999999999999984,124256.98279835194
2.7000000000000055,-1.5999999999999983,123772.61771245068
2.7000000000000055,-1.4999999999999982,123367.87717789406
2.7000000000000055,-1.3999999999999981,123033.30493603232
2.7000000000000055,-1.299999999999998,122760.06800712492
2.7000000000000055,-1.199999999999998,122539.95252902753
2.7000000000000055,-1.0999999999999979,122365.36040761508
2.7000000000000055,-0.9999999999999978,122229.30666649454
2.7000000000000055,-0.8999999999999977,122125.41739189072
2.7000000000000055,-0.7999999999999976,122047.92817691746
2.7000000000000055,-0.6999999999999975,121991.68297777626
2.7000000000000055,-0.5999999999999974,121952.13330275324
2.7000000000000055,-0.49999999999999734,121925.33766321531
2.7000000000000055,-0.39999999999999725,121907.96122413527
2.7000000000000055,-0.29999999999999716,121897.27560000503
2.7000000000000055,-0.19999999999999707,121891.15875032565
2.7000000000000055,-0.09999999999999698,121888.09493719217
2.7000000000000055,3.1086244689504383e-15,121887.17471582038
2.7000000000000055,0.1000000000000032,121888.09493719217
2.7000000000000055,0.2000000000000033,121891.15875032565
2.7000000000000055,0.3000000000000034,121897.27560000503
2.7000000000000055,0.40000000000000346,121907.96122413527
2.7000000000000055,0.5000000000000036,121925.33766321531
2.7000000000000055,0.6000000000000036,121952.13330275324
2.7000000000000055,0.7000000000000037,121991.68297777626
2.7000000000000055,0.8000000000000038,122047.92817691747
2.7000000000000055,0.9000000000000039,122125.41739189072
2.7000000000000055,1.000000000000004,122229.30666649455
2.7000000000000055,1.100000000000004,122365.3604076151
2.7000000000000055,1.2000000000000042,122539.95252902755
2.7000000000000055,1.3000000000000043,122760.06800712494
